TEAM,YEAR,WON,LOST,TIED,INSTNM,WIN_RATE,REGION,CCSIZSET,ADM_RATE,ACTCMMID,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,TUITIONFEE_IN,TUITIONFEE_OUT,C150_4,RET_FT4,UGDS_MEN,UGDS_WOMEN,MDCOST_ALL
Colorado_State,1945,2,5,1,Colorado State University-Fort Collins,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1942,4,3,0,Colorado State University-Fort Collins,0.5714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1941,4,2,1,Colorado State University-Fort Collins,0.5714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1940,3,4,2,Colorado State University-Fort Collins,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1939,2,7,0,Colorado State University-Fort Collins,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1938,1,5,2,Colorado State University-Fort Collins,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1937,1,7,0,Colorado State University-Fort Collins,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1936,4,4,1,Colorado State University-Fort Collins,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1935,3,4,1,Colorado State University-Fort Collins,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1934,6,2,1,Colorado State University-Fort Collins,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1933,5,1,1,Colorado State University-Fort Collins,0.7142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1932,4,3,1,Colorado State University-Fort Collins,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1931,5,4,0,Colorado State University-Fort Collins,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1930,3,5,1,Colorado State University-Fort Collins,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1929,5,4,0,Colorado State University-Fort Collins,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1928,6,2,0,Colorado State University-Fort Collins,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1927,7,1,0,Colorado State University-Fort Collins,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1926,6,2,1,Colorado State University-Fort Collins,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1925,9,1,0,Colorado State University-Fort Collins,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1924,4,2,0,Colorado State University-Fort Collins,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1923,5,2,1,Colorado State University-Fort Collins,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1922,5,2,1,Colorado State University-Fort Collins,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1921,2,3,1,Colorado State University-Fort Collins,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1920,6,1,1,Colorado State University-Fort Collins,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1919,7,1,0,Colorado State University-Fort Collins,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1918,0,2,0,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1917,0,7,1,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1916,6,0,1,Colorado State University-Fort Collins,0.8571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1915,7,0,0,Colorado State University-Fort Collins,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1914,3,4,0,Colorado State University-Fort Collins,0.42857142857142855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1913,3,2,0,Colorado State University-Fort Collins,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1912,3,2,0,Colorado State University-Fort Collins,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1911,0,6,0,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1910,0,5,0,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1909,1,2,0,Colorado State University-Fort Collins,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1908,1,3,0,Colorado State University-Fort Collins,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1907,0,4,0,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1906,1,2,1,Colorado State University-Fort Collins,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1905,3,4,0,Colorado State University-Fort Collins,0.42857142857142855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1904,0,4,1,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1903,5,1,0,Colorado State University-Fort Collins,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1902,1,3,2,Colorado State University-Fort Collins,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1901,1,3,0,Colorado State University-Fort Collins,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1900,1,3,0,Colorado State University-Fort Collins,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1899,1,2,1,Colorado State University-Fort Collins,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1894,0,1,0,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1893,1,4,0,Colorado State University-Fort Collins,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado_State,1892,0,1,0,Colorado State University-Fort Collins,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,2023,3,7,0,Columbia University in the City of New York,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,2022,6,4,0,Columbia University in the City of New York,0.6,2,17,0.0395,NA,1540,8902,0.3162,0.0745,0.1541,0.1843,66139,66139,0.9525,0.9792,0.5089,0.4911,NA
Columbia,2021,7,3,0,Columbia University in the City of New York,0.7,2,NA,0.0413,35,1528,8833,0.3289,0.0743,0.1481,0.1854,63530,63530,0.9531,0.9878,0.5063,0.49370000000000003,NA
Columbia,2020,0,0,0,Columbia University in the City of New York,NA,2,NA,0.0666,34,1517,8148,0.3272,0.07,0.1451,0.1703,61671,61671,0.968,0.9527,0.5083,0.4917,NA
Columbia,2019,3,7,0,Columbia University in the City of New York,0.3,2,NA,0.0545,34,1511,8221,0.3483,0.0667,0.1387,0.173,61788,61788,0.9549,0.9853,0.5203,0.4797,NA
Columbia,2018,6,4,0,Columbia University in the City of New York,0.6,2,NA,0.0591,34,1512,8216,0.3612,0.0699,0.1347,0.1739,59430,59430,0.9582,0.9797,0.5312,0.4688,NA
Columbia,2017,8,2,0,Columbia University in the City of New York,0.8,2,NA,0.064,34,1522,8147,0.3671,0.0751,0.132,0.1733,57208,57208,0.9514,0.9749,0.5376,0.4624,NA
Columbia,2016,3,7,0,Columbia University in the City of New York,0.3,2,NA,0.0683,34,1496,8124,0.3724,0.0742,0.1312,0.1769,55056,55056,0.9411,0.9698,0.5361,0.4639,NA
Columbia,2015,2,8,0,Columbia University in the City of New York,0.2,2,NA,0.0661,33,1473,8102,0.3798,0.0764,0.1318,0.1779,53000,53000,0.9518,0.9631,0.5286,0.4714,NA
Columbia,2014,0,10,0,Columbia University in the City of New York,0,2,NA,0.0695,33,1470,8100,0.3874,0.0726,0.1311,0.1774,51008,51008,0.9469,0.9648,0.5243,0.4757,NA
Columbia,2013,0,10,0,Columbia University in the City of New York,0,2,NA,0.0742,33,1471,7970,0.3922,0.0749,0.1358,0.1709,49138,49138,0.9329,0.9734,0.5251,0.4749,NA
Columbia,2012,3,7,0,Columbia University in the City of New York,0.3,2,NA,0.0695,34,1486,7814,0.4048,0.0795,0.1429,0.1564,47246,47246,0.9505,0.956,0.5283,0.4717,NA
Columbia,2011,1,9,0,Columbia University in the City of New York,0.1,2,NA,0.0954,33,1471,8127,0.4174,0.0776,0.1335,0.1485,45290,45290,0.928,0.9628,0.5108,0.4892,NA
Columbia,2010,4,6,0,Columbia University in the City of New York,0.4,2,NA,0.0984,33,1457,7950,0.422,0.0811,0.1298,0.1469,43304,43304,0.9217,0.9723,0.5088,0.4912,NA
Columbia,2009,4,6,0,Columbia University in the City of New York,0.4,2,NA,0.1101,32,1445,7743,0,0,0,0,41316,41316,0.9299,0.9801,0.5008,0.4992,NA
Columbia,2008,2,8,0,Columbia University in the City of New York,0.2,2,NA,0.1057,31,1422,7495,0,0,0,0,39326,39326,0.9257,0.9851,0.5055,0.4945,NA
Columbia,2007,1,9,0,Columbia University in the City of New York,0.1,2,NA,0.1157,31,1423,7285,NA,NA,NA,NA,37223,37223,0.9278,0.974,0.5091,0.4909,NA
Columbia,2006,5,5,0,Columbia University in the City of New York,0.5,2,NA,0.1157,31,1429,7318,NA,NA,NA,NA,35166,35166,0.9343,0.97,0.515,0.485,NA
Columbia,2005,2,8,0,Columbia University in the City of New York,0.2,2,NA,0.1279,31,1429,7319,NA,NA,NA,NA,33246,33246,0.916,0.98,0.5206,0.4794,NA
Columbia,2004,1,9,0,Columbia University in the City of New York,0.1,2,NA,0.1318,NA,1435,7233,NA,NA,NA,NA,31472,31472,0.9291,0.97,0.5261,0.4739,NA
Columbia,2003,4,6,0,Columbia University in the City of New York,0.4,2,NA,0.1358,NA,1425,7134,NA,NA,NA,NA,29788,29788,0.9213,NA,0.5255,0.4745,NA
Columbia,2002,1,9,0,Columbia University in the City of New York,0.1,2,NA,0.1403,30,1420,6988,NA,NA,NA,NA,28206,28206,0.9183,NA,0.5263,0.4737,NA
Columbia,2001,3,7,0,Columbia University in the City of New York,0.3,2,NA,NA,NA,NA,6867,NA,NA,NA,NA,26908,26908,0.8928,NA,0.5159,0.4841,NA
Columbia,2000,3,7,0,Columbia University in the City of New York,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,25922,25922,0.8653,NA,NA,NA,NA
Columbia,1999,3,7,0,Columbia University in the City of New York,0.3,2,NA,NA,NA,NA,6682,NA,NA,NA,NA,NA,NA,0.8585,NA,0.5144,0.4856,NA
Columbia,1998,4,6,0,Columbia University in the City of New York,0.4,2,NA,NA,NA,NA,6401,NA,NA,NA,NA,NA,NA,0.885,NA,0.5148,0.4852,NA
Columbia,1997,4,6,0,Columbia University in the City of New York,0.4,2,NA,NA,NA,NA,6334,NA,NA,NA,NA,NA,NA,0.8719,NA,0.5208,0.4792,NA
Columbia,1996,8,2,0,Columbia University in the City of New York,0.8,2,NA,NA,NA,NA,5845,NA,NA,NA,NA,NA,NA,NA,NA,0.5396,0.4604,NA
Columbia,1995,3,6,1,Columbia University in the City of New York,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1994,5,4,1,Columbia University in the City of New York,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1993,2,8,0,Columbia University in the City of New York,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1992,3,7,0,Columbia University in the City of New York,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1991,1,9,0,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1990,1,9,0,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1989,1,9,0,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1988,2,8,0,Columbia University in the City of New York,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1987,0,10,0,Columbia University in the City of New York,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1986,0,10,0,Columbia University in the City of New York,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1985,0,10,0,Columbia University in the City of New York,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1984,0,9,0,Columbia University in the City of New York,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1983,1,7,2,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1982,1,9,0,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1981,1,9,0,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1980,1,9,0,Columbia University in the City of New York,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1979,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1978,3,5,1,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1977,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1976,3,6,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1975,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1974,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1973,1,7,1,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1972,3,5,1,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1971,6,3,0,Columbia University in the City of New York,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1970,3,6,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1969,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1968,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1967,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1966,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1965,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1964,2,6,1,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1963,4,4,1,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1962,5,4,0,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1961,6,3,0,Columbia University in the City of New York,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1960,3,6,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1959,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1958,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1957,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1956,3,6,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1955,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1954,1,8,0,Columbia University in the City of New York,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1953,4,5,0,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1952,2,6,1,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1951,5,3,0,Columbia University in the City of New York,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1950,4,5,0,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1949,2,7,0,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1948,4,5,0,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1947,7,2,0,Columbia University in the City of New York,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1946,6,3,0,Columbia University in the City of New York,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1945,8,1,0,Columbia University in the City of New York,0.8888888888888888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1944,2,6,0,Columbia University in the City of New York,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1943,0,8,0,Columbia University in the City of New York,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1942,3,6,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1941,3,5,0,Columbia University in the City of New York,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1940,5,2,2,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1939,2,4,2,Columbia University in the City of New York,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1938,3,6,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1937,2,5,2,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1936,5,3,0,Columbia University in the City of New York,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1935,4,4,1,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1934,7,1,0,Columbia University in the City of New York,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1933,8,1,0,Columbia University in the City of New York,0.8888888888888888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1932,7,1,1,Columbia University in the City of New York,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1931,7,1,1,Columbia University in the City of New York,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1930,5,4,0,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1929,4,5,0,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1928,5,3,1,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1927,5,2,2,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1926,6,3,0,Columbia University in the City of New York,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1925,6,3,1,Columbia University in the City of New York,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1924,5,3,1,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1923,4,4,1,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1922,5,4,0,Columbia University in the City of New York,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1921,2,6,0,Columbia University in the City of New York,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1920,4,4,0,Columbia University in the City of New York,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1919,2,4,3,Columbia University in the City of New York,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1918,5,1,0,Columbia University in the City of New York,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1917,2,4,0,Columbia University in the City of New York,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1916,1,5,2,Columbia University in the City of New York,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1915,5,0,0,Columbia University in the City of New York,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1905,4,3,2,Columbia University in the City of New York,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1904,7,3,0,Columbia University in the City of New York,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia,1903,9,1,0,Columbia University in the City of New York,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
